run_id,model,country,category,table,sel_mase,sel_smape,sel_mae,sel_rmse,hold_mase,hold_smape,hold_mae,hold_rmse,secs
20260617T094520-97373bc,naive,mexico,F1,FAD,0.3342806698088057,3.4993061255243014,261.22641509433964,324.661398359746,2.623138479204794,8.826449952096487,937.1666666666666,992.1620751335607,0.1
20260617T094520-97373bc,arima,mexico,F1,FAD,0.12498108236668475,1.3843495545757791,97.66750832446552,159.2440267223953,0.3311053179142183,1.0798803498724405,118.29374223481439,181.16502776946498,13.6
20260617T094520-97373bc,sarima,mexico,F1,FAD,0.0584650874233909,0.644360716082238,45.68802977607068,111.14714083983945,0.24997022106774702,0.8150035073706715,89.30666859608853,167.125754888637,38.0
20260617T094520-97373bc,prophet,mexico,F1,FAD,0.3320072076420184,3.666841158992951,259.44979913858566,370.0194702517717,1.7672458547283567,5.8502225892351225,631.3825670989117,648.3312107836443,15.2
20260617T094520-97373bc,lstm,mexico,F1,FAD,0.5690537671067121,6.076805249205495,444.69180842026594,565.3144404640217,1.8695581839740312,6.145710771659222,667.9356142667222,690.500475973505,19.4
20260617T094520-97373bc,deepar,mexico,F1,FAD,0.9096533913746424,10.056804114530411,710.8562231346423,971.9611068284192,0.7643749723894172,2.5282100660936866,273.08765840481914,337.44387068456655,20.3
20260617T094520-97373bc,arima_lstm,mexico,F1,FAD,0.47316294136964027,4.887199953593969,369.7571235578169,421.89937129283817,0.9285046887909946,2.9333195812406703,331.72615592998267,380.95861164296286,1.4
20260617T094520-97373bc,xgboost,mexico,F1,FAD,0.1636507009097888,2.0196216703060585,127.8862039817954,437.6273604012299,0.27321333427811123,0.8890033210659443,97.6107177734375,178.1794369144506,35.1
20260617T094520-97373bc,naive,mexico,F2A,FAD,1.1714378572319972,3.979398977921836,491.7110405731309,648.1462667918489,1.3603638490164356,3.871237855019073,650.8333333333334,743.0545067490002,0.1
20260617T094520-97373bc,arima,mexico,F2A,FAD,0.19968827692714242,0.6713626704145618,83.81915424016802,238.53603198199295,0.10779609801907179,0.2969798780532934,51.57244794824859,102.72824824708353,9.1
20260617T094520-97373bc,sarima,mexico,F2A,FAD,0.160006447902611,0.5250901504602512,67.16270650712097,192.1801687684857,0.10695326784045041,0.29488026881973045,51.169216140094704,95.18792604120756,37.9
20260617T094520-97373bc,prophet,mexico,F2A,FAD,0.5757902457054043,1.9003361101077176,241.68795563484343,359.7494600147101,0.8454042393389853,2.3629865255988425,404.4633055347205,422.56984772574964,20.3
20260617T094520-97373bc,lstm,mexico,F2A,FAD,1.3680764681482094,4.542629933402089,574.2500975052108,685.0868871988555,1.3932279667897376,3.9235645700244794,666.5563792911644,698.943384395757,19.9
20260617T094520-97373bc,deepar,mexico,F2A,FAD,1.388465000276965,4.619405885943583,582.808183866256,793.2562427019429,0.7270500291650502,2.0388523874458584,347.8395830084058,432.47102889108345,20.2
20260617T094520-97373bc,arima_lstm,mexico,F2A,FAD,0.1721723656833812,0.5611381129647302,72.26935049559926,215.7126879991775,0.1611315327987007,0.4424828706864239,77.08950268879182,132.8761398142938,1.3
20260617T094520-97373bc,xgboost,mexico,F2A,FAD,0.2866689138933215,0.9418979394427693,120.32927660672169,258.2489060898941,0.32270488003632186,0.9130766516951145,154.390380859375,265.0615023389044,34.9
20260617T094520-97373bc,naive,mexico,F2B,FAD,2.9647638941204666,2.9661317428342753,238.2311320754717,321.7310270607809,4.65122696000883,8.670304715689666,972.5,999.1678621065965,0.1
20260617T094520-97373bc,arima,mexico,F2B,FAD,0.4609507904966953,0.48920380400079205,37.0393166447032,67.85333423649524,0.39769133788229905,0.7135152546459809,83.15114042291361,107.05853337602207,10.4
