unique_id,ds,y,BiTCN,BiTCN-lo-95,BiTCN-lo-90,BiTCN-lo-80,BiTCN-lo-50,BiTCN-hi-50,BiTCN-hi-80,BiTCN-hi-90,BiTCN-hi-95
philippines/family/F2B,2025-03-01,13443.0,13443.03628378734,13442.961998301278,13442.988649347239,13442.991454720497,13442.991454720497,13443.081112854183,13443.081112854183,13443.083918227441,13443.110569273402
philippines/family/F2B,2025-04-01,13535.0,13443.031273975968,13442.964732075623,13442.998105202894,13443.00161816366,13443.00161816366,13443.060929788277,13443.060929788277,13443.064442749042,13443.097815876314
philippines/family/F2B,2025-05-01,13552.0,13535.449927806854,13487.151738630422,13530.817332982644,13535.41371133551,13535.41371133551,13535.486144278198,13535.486144278198,13540.082522631064,13583.748116983286
philippines/family/F2B,2025-06-01,13552.0,13564.669487953186,13508.18820239217,13543.688730274978,13562.902905373276,13564.65130139701,13564.687674509361,13566.436070533096,13585.650245631394,13621.150773514202
philippines/family/F2B,2025-07-01,13619.0,13552.59522485733,13496.165302412259,13531.709037521203,13543.224162340164,13552.568882411346,13552.621567303315,13561.966287374496,13573.481412193458,13609.025147302402
philippines/family/F2B,2025-08-01,13619.0,13621.22839641571,13541.085831687296,13552.936235511628,13598.481270098686,13621.221364968456,13621.235427862965,13643.975522732735,13689.520557319793,13701.370961144125
philippines/family/F2B,2025-09-01,13635.0,13621.015072345734,13541.30488020808,13553.585611213417,13598.824991369247,13620.362127465429,13621.668017226039,13643.20515332222,13688.44453347805,13700.725264483388
philippines/family/F2B,2025-10-01,13788.0,13644.378105163574,13564.317850480555,13576.23522677971,13622.25758945942,13639.955727100372,13648.800483226776,13666.49862086773,13712.520983547438,13724.438359846594
philippines/family/F2B,2025-11-01,13788.0,13794.729511260986,13672.44440343927,13699.839182197069,13725.032817668562,13785.567176759243,13803.89184576273,13864.426204853411,13889.619840324904,13917.014619082702
philippines/family/F2B,2025-12-01,13795.0,13790.698814868927,13669.47203981008,13695.923490268504,13721.267570678237,13779.45369207859,13801.943937659264,13860.130059059617,13885.47413946935,13911.925589927774
philippines/family/F2B,2026-01-01,13870.0,13800.079394340515,13677.651132434916,13705.179417074343,13730.459882471501,13790.514895498753,13809.643893182278,13869.698906209529,13894.979371606687,13922.507656246114
philippines/family/F2B,2026-02-01,13870.0,13879.280296325684,13756.783620763546,13784.387323953164,13804.622874361743,13863.91788303852,13894.642709612846,13953.937718289624,13974.173268698203,14001.77697188782
philippines/family/F2B,2026-03-01,13870.0,13875.890797138214,13764.506656908989,13798.77455048561,13808.528236413002,13863.72163182497,13888.059962451458,13943.253357863427,13953.007043790818,13987.27493736744
philippines/family/F2B,2026-04-01,13977.0,13871.915689468384,13760.73970887661,13794.800489377976,13804.539532637596,13861.42282128334,13882.408557653427,13939.291846299171,13949.030889558791,13983.091670060157
philippines/family/F2B,2026-05-01,13977.0,13984.308049201965,13855.646270763875,13877.58018066883,13908.110258674622,13973.007468819618,13995.608629584312,14060.505839729309,14091.0359177351,14112.969827640056
philippines/family/F2B,2026-06-01,13977.0,13981.07409286499,13853.716797614097,13874.537471342086,13904.909359264373,13971.865672826767,13990.282512903214,14057.238826465607,14087.610714387894,14108.431388115883
philippines/family/F2B,2026-07-01,14014.0,13978.481226921082,13851.18203277588,13872.035124206543,13902.49709506035,13969.26845574379,13987.693998098373,14054.465358781814,14084.92732963562,14105.780421066283
philippines/family/F3,2024-08-01,10112.0,10119.114807128906,10087.639163962007,10110.107487541438,10117.592988061904,10118.647969841957,10119.581644415855,10120.636626195908,10128.122126716375,10150.590450295806
philippines/family/F3,2024-09-01,10112.0,10112.698849439621,10074.315501517058,10089.82073892355,10100.407336425782,10111.608092308044,10113.789606571198,10124.99036245346,10135.576959955692,10151.082197362184
philippines/family/F3,2024-10-01,10112.0,10112.020498514175,10073.706568586826,10089.708380913735,10100.920139050484,10111.372447013855,10112.668550014496,10123.120857977867,10134.332616114616,10150.334428441525
philippines/family/F3,2024-11-01,10112.0,10111.440011262894,10073.294159570336,10089.22053475976,10100.659492397308,10110.98106443882,10111.898958086967,10122.22053012848,10133.659487766028,10149.585862955451
philippines/family/F3,2024-12-01,10112.0,10112.457793951035,10074.395514172316,10090.446224057674,10101.511351251602,10112.06434494257,10112.8512429595,10123.404236650467,10134.469363844395,10150.520073729753
philippines/family/F3,2025-01-01,10173.0,10112.100670814514,10073.978905692697,10090.188385277987,10102.826671373845,10111.504518151283,10112.696823477745,10121.374670255183,10134.012956351042,10150.222435936332
philippines/family/F3,2025-02-01,10173.0,10177.00865650177,10119.146423977614,10122.464976155758,10153.297725200653,10175.329582899809,10178.687730103731,10200.719587802887,10231.552336847782,10234.870889025926
philippines/family/F3,2025-03-01,10248.0,10177.386927127838,10119.38720574677,10122.915111118555,10153.315109169484,10174.334170460701,10180.439683794975,10201.458745086193,10231.858743137122,10235.386648508906
philippines/family/F3,2025-04-01,10307.0,10251.507330417633,10184.679412782192,10189.358669638634,10226.297733974458,10246.522277116776,10256.49238371849,10276.716926860809,10313.655991196632,10318.335248053074
philippines/family/F3,2025-05-01,10491.0,10333.577182769775,10267.495497471094,10272.026666653157,10281.921010804177,10328.840274095535,10338.314091444016,10385.233354735374,10395.127698886394,10399.658868068456
philippines/family/F3,2025-06-01,10491.0,10514.929439544678,10396.195711523294,10438.597538769245,10452.735770988464,10511.977185189724,10517.881693899632,10577.123108100892,10591.26134032011,10633.663167566061
philippines/family/F3,2025-07-01,10561.0,10496.555629730225,10375.620191884042,10417.67180314064,10434.107667613029,10490.771442383528,10502.339817076921,10559.00359184742,10575.43945631981,10617.491067576408
philippines/family/F3,2025-08-01,10561.0,10578.217533111572,10457.99396970272,10498.841964292526,10511.421204566956,10551.253605008125,10605.18146121502,10645.013861656189,10657.593101930619,10698.441096520424
philippines/family/F3,2025-09-01,10713.0,10566.046362876892,10447.198003661633,10489.935036444664,10501.283820438384,10541.080204844475,10591.01252090931,10630.8089053154,10642.15768930912,10684.894722092151
philippines/family/F3,2025-10-01,10857.0,10725.19218826294,10571.096576571465,10576.325675725937,10645.996217465401,10671.91872137785,10778.46565514803,10804.388159060478,10874.058700799942,10879.287799954414
philippines/family/F3,2025-11-01,10857.0,10902.915092468262,10748.377720499038,10753.793267536163,10777.915061759948,10840.106430530548,10965.723754405975,11027.915123176575,11052.03691740036,11057.452464437485
philippines/family/F3,2025-12-01,10897.0,10870.578164100647,10717.466816282273,10722.327449512482,10744.758424758911,10812.246095180511,10928.910233020782,10996.397903442383,11018.828878688812,11023.689511919021
philippines/family/F3,2026-01-01,11017.0,10928.848400115967,10773.714832186699,10780.604539632797,10802.378164768219,10871.091336667538,10986.605463564396,11055.318635463715,11077.092260599136,11083.981968045235
philippines/family/F3,2026-02-01,11017.0,11129.938423156738,10976.600508642197,10983.027643108368,10998.943842887878,11071.19952070713,11188.677325606346,11260.933003425598,11276.849203205109,11283.27633767128
philippines/family/F3,2026-03-01,11017.0,11027.836101531982,10877.333730459213,10881.02030134201,10898.893675994874,10956.390573263168,11099.281629800797,11156.778527069091,11174.651901721954,11178.338472604752
philippines/family/F3,2026-04-01,11139.0,11020.651920318604,10881.192766451835,10889.348262357711,10915.773491859436,10959.924406290054,11081.379434347153,11125.530348777771,11151.955578279496,11160.111074185372
philippines/family/F3,2026-05-01,11283.0,11159.393640518188,11020.046881747247,11028.24306025505,11041.473293685913,11102.497882843018,11216.28939819336,11277.313987350464,11290.544220781327,11298.74039928913
philippines/family/F3,2026-06-01,11283.0,11317.597965240479,11179.49243850708,11187.849129104614,11197.033619117738,11235.121409416199,11400.074521064758,11438.16231136322,11447.346801376343,11455.703491973876
philippines/family/F3,2026-07-01,11375.0,11311.549894332886,11171.23113000393,11178.28861784935,11186.696634674072,11224.877498149872,11398.2222905159,11436.4031539917,11444.811170816422,11451.868658661842
philippines/family/F4,2024-08-01,10623.0,10662.23779296875,10495.974557697773,10570.141800999641,10590.240407180787,10641.414750099182,10683.060835838318,10734.235178756713,10754.333784937859,10828.501028239727
philippines/family/F4,2024-09-01,10623.0,10624.068389892578,10458.033312022686,10533.596580386162,10556.951311206818,10590.553636074066,10657.58314371109,10691.185468578338,10714.540199398994,10790.10346776247
philippines/family/F4,2024-10-01,10623.0,10622.293928146362,10457.5363563776,10532.964750146866,10553.170651626588,10597.268595695496,10647.319260597229,10691.417204666137,10711.623106145858,10787.051499915122
philippines/family/F4,2024-11-01,10623.0,10611.777541160583,10451.638703608513,10529.542954969405,10540.950284194947,10580.293322563171,10643.261759757996,10682.60479812622,10694.012127351762,10771.916378712654
philippines/family/F4,2024-12-01,10623.0,10623.104675292969,10462.691594702006,10541.304490053653,10556.591292095185,10607.603306531906,10638.606044054031,10689.618058490752,10704.904860532284,10783.517755883931
philippines/family/F4,2025-01-01,10713.0,10622.371539115906,10465.303204989434,10544.220766973496,10560.364047241212,10605.06946182251,10639.673616409302,10684.3790309906,10700.522311258315,10779.439873242378
philippines/family/F4,2025-02-01,10713.0,10719.198644638062,10641.934662365913,10657.003822374343,10662.572605705262,10704.907806873322,10733.489482402802,10775.824683570861,10781.39346690178,10796.46262691021
philippines/family/F4,2025-03-01,10880.0,10717.166401863098,10633.188529229164,10643.802431535722,10645.1774725914,10701.863481521606,10732.46932220459,10789.155331134796,10790.530372190475,10801.144274497032
philippines/family/F4,2025-04-01,10958.0,10905.681037902832,10777.626739287376,10809.756476926803,10832.617371845245,10886.61243391037,10924.749641895294,10978.74470396042,11001.605598878861,11033.735336518288
philippines/family/F4,2025-05-01,11109.0,11051.5327835083,10923.67136156559,10956.71624302864,10995.950347423553,11033.796147584915,11069.269419431686,11107.115219593048,11146.34932398796,11179.394205451012
philippines/family/F4,2025-06-01,11109.0,11135.344791412354,11006.639325642585,11040.163659143447,11059.032584095,11119.53484582901,11151.154736995697,11211.656998729706,11230.52592368126,11264.050257182122
philippines/family/F4,2025-07-01,11323.0,11123.460476875305,10995.609531116486,11028.53385105133,11048.481513309478,11106.279732465744,11140.641221284866,11198.439440441132,11218.38710269928,11251.311422634124
philippines/family/F4,2025-08-01,11323.0,11363.43616104126,11178.733822274207,11199.245323991776,11264.30236644745,11323.057353973389,11403.81496810913,11462.56995563507,11527.626998090744,11548.138499808312
philippines/family/F4,2025-09-01,11323.0,11337.541551589966,11156.840622401238,11174.475331258775,11239.889066982269,11296.48351097107,11378.599592208862,11435.194036197663,11500.607771921157,11518.242480778694
philippines/family/F4,2025-10-01,11403.0,11324.57116317749,11142.401845169068,11160.0530752182,11226.353109931946,11284.473556995392,11364.668769359589,11422.789216423034,11489.08925113678,11506.740481185912
philippines/family/F4,2025-11-01,11403.0,11442.719856262207,11260.685754656792,11277.894278287888,11341.980297756196,11387.593935489655,11497.84577703476,11543.459414768218,11607.545434236526,11624.753957867622
philippines/family/F4,2025-12-01,11518.0,11419.487979888916,11235.828581428528,11255.719557952882,11332.255422019958,11376.03130865097,11462.944651126862,11506.720537757874,11583.25640182495,11603.147378349304
philippines/family/F4,2026-01-01,11525.0,11648.44125366211,11463.194663453101,11482.908440446854,11540.268746089936,11589.096076488495,11707.786430835724,11756.613761234283,11813.974066877365,11833.687843871117
philippines/family/F4,2026-02-01,11525.0,11544.613677978516,11381.010541582107,11414.930238056182,11443.217757987975,11485.889330863953,11603.338025093079,11646.009597969056,11674.29711790085,11708.216814374924
philippines/family/F4,2026-03-01,11566.0,11532.167377471924,11360.368699645996,11386.374297332764,11427.367348861695,11491.244222640991,11573.090532302856,11636.967406082153,11677.960457611083,11703.966055297851
philippines/family/F4,2026-04-01,11719.0,11609.443378448486,11436.709043979645,11474.576832771301,11505.95714302063,11574.338648796082,11644.548108100891,11712.929613876342,11744.309924125671,11782.177712917328
philippines/family/F4,2026-05-01,11883.0,11757.782920837402,11595.521412110329,11632.227336359025,11643.618644332886,11707.016432762146,11808.549408912659,11871.947197341919,11883.33850531578,11920.044429564476
philippines/family/F4,2026-06-01,11883.0,11940.736598968506,11819.313131523133,11819.791672134399,11823.047082901001,11893.895899772644,11987.577298164368,12058.42611503601,12061.681525802613,12062.160066413879
philippines/family/F4,2026-07-01,11900.0,11924.716323852539,11804.173740959168,11806.838357162476,11810.855032348632,11854.648090362549,11994.78455734253,12038.577615356446,12042.594290542602,12045.25890674591
