EB_level,final_action_dates,visa_bulletin_date,table_type,raw_value,status,visa_wait_time
EB5_TEA,2015-04-01,2015-04-01 00:00:00,final_action,C,C,0.0
EB1,2015-03-01,2015-03-01 00:00:00,final_action,C,C,0.0
EB2,2015-03-01,2015-03-01 00:00:00,final_action,C,C,0.0
EB3,2014-06-01,2015-03-01 00:00:00,final_action,01JUN14,F,0.7474332648870636
EB3_OW,2014-06-01,2015-03-01 00:00:00,final_action,01JUN14,F,0.7474332648870636
EB4,2015-03-01,2015-03-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-03-01,2015-03-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2015-03-01,2015-03-01 00:00:00,final_action,C,C,0.0
EB1,2015-02-01,2015-02-01 00:00:00,final_action,C,C,0.0
EB2,2015-02-01,2015-02-01 00:00:00,final_action,C,C,0.0
EB3,2014-01-01,2015-02-01 00:00:00,final_action,01JAN14,F,1.0841889117043122
EB3_OW,2014-01-01,2015-02-01 00:00:00,final_action,01JAN14,F,1.0841889117043122
EB4,2015-02-01,2015-02-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-02-01,2015-02-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2015-02-01,2015-02-01 00:00:00,final_action,C,C,0.0
EB1,2015-01-01,2015-01-01 00:00:00,final_action,C,C,0.0
EB2,2015-01-01,2015-01-01 00:00:00,final_action,C,C,0.0
EB3,2013-06-01,2015-01-01 00:00:00,final_action,01JUN13,F,1.5852156057494866
EB3_OW,2013-06-01,2015-01-01 00:00:00,final_action,01JUN13,F,1.5852156057494866
EB4,2015-01-01,2015-01-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-01-01,2015-01-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2015-01-01,2015-01-01 00:00:00,final_action,C,C,0.0
EB1,2014-12-01,2014-12-01 00:00:00,final_action,C,C,0.0
EB2,2014-12-01,2014-12-01 00:00:00,final_action,C,C,0.0
EB3,2012-11-01,2014-12-01 00:00:00,final_action,01NOV12,F,2.080766598220397
EB3_OW,2012-11-01,2014-12-01 00:00:00,final_action,01NOV12,F,2.080766598220397
EB4,2014-12-01,2014-12-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-12-01,2014-12-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-12-01,2014-12-01 00:00:00,final_action,C,C,0.0
EB1,2014-11-01,2014-11-01 00:00:00,final_action,C,C,0.0
EB2,2014-11-01,2014-11-01 00:00:00,final_action,C,C,0.0
EB3,2012-06-01,2014-11-01 00:00:00,final_action,01JUN12,F,2.4175222450376452
EB3_OW,2012-06-01,2014-11-01 00:00:00,final_action,01JUN12,F,2.4175222450376452
EB4,2014-11-01,2014-11-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-11-01,2014-11-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-11-01,2014-11-01 00:00:00,final_action,C,C,0.0
EB1,2014-10-01,2014-10-01 00:00:00,final_action,C,C,0.0
EB2,2014-10-01,2014-10-01 00:00:00,final_action,C,C,0.0
EB3,2011-10-01,2014-10-01 00:00:00,final_action,01OCT11,F,3.0006844626967832
EB3_OW,2011-10-01,2014-10-01 00:00:00,final_action,01OCT11,F,3.0006844626967832
EB4,2014-10-01,2014-10-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-10-01,2014-10-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-10-01,2014-10-01 00:00:00,final_action,C,C,0.0
