unique_id,ds,y,AutoBiTCN
china/family/F3,2026-01-01,13399.0,13397.269676327705
china/family/F3,2026-02-01,13399.0,13402.049251556396
china/family/F3,2026-03-01,13399.0,13400.14330124855
china/family/F3,2026-04-01,13504.0,13396.299544334412
china/family/F3,2026-05-01,13559.0,13527.679132461548
china/family/F3,2026-06-01,13559.0,13586.676586151123
china/family/F3,2026-07-01,13619.0,13577.878309249878
china/family/F4,2024-08-01,11900.0,11904.860120296478
china/family/F4,2024-09-01,11900.0,11899.97309701331
china/family/F4,2024-10-01,11900.0,11899.981173094362
china/family/F4,2024-11-01,11900.0,11898.885465025902
china/family/F4,2024-12-01,11900.0,11899.097984433174
china/family/F4,2025-01-01,11900.0,11899.459848999977
china/family/F4,2025-02-01,11900.0,11900.262685835361
china/family/F4,2025-03-01,11900.0,11900.067411012948
china/family/F4,2025-04-01,11900.0,11900.592713356018
china/family/F4,2025-05-01,12053.0,11898.694697141647
china/family/F4,2025-06-01,12053.0,12076.983617782593
china/family/F4,2025-07-01,12053.0,12069.5316696167
china/family/F4,2025-08-01,12053.0,12063.614148139954
china/family/F4,2025-09-01,12053.0,12052.321555554867
china/family/F4,2025-10-01,12060.0,12053.07158447802
china/family/F4,2025-11-01,12060.0,12056.500921964645
china/family/F4,2025-12-01,12060.0,12058.235136985779
china/family/F4,2026-01-01,12060.0,12060.770556092262
china/family/F4,2026-02-01,12060.0,12060.394559442997
china/family/F4,2026-03-01,12060.0,12062.95413851738
china/family/F4,2026-04-01,12212.0,12062.872795343399
china/family/F4,2026-05-01,12311.0,12242.87220954895
china/family/F4,2026-06-01,12365.0,12349.626399993896
china/family/F4,2026-07-01,12419.0,12402.849529266357
india/family/F1,2024-08-01,14904.0,14935.590999603271
india/family/F1,2024-09-01,14904.0,14917.348932266235
india/family/F1,2024-10-01,14904.0,14911.56942987442
india/family/F1,2024-11-01,14904.0,14898.216365814209
india/family/F1,2024-12-01,14904.0,14899.551343917847
india/family/F1,2025-01-01,14935.0,14899.439724445343
india/family/F1,2025-02-01,14935.0,14941.93061542511
india/family/F1,2025-03-01,14935.0,14941.536666870117
india/family/F1,2025-04-01,15049.0,14941.068818569183
india/family/F1,2025-05-01,15049.0,15074.587329864502
india/family/F1,2025-06-01,15134.0,15066.138862609863
india/family/F1,2025-07-01,15171.0,15157.63892173767
india/family/F1,2025-08-01,15171.0,15193.152673721313
india/family/F1,2025-09-01,15171.0,15180.357563018799
india/family/F1,2025-10-01,15287.0,15164.88461446762
india/family/F1,2025-11-01,15287.0,15310.299806594849
india/family/F1,2025-12-01,15287.0,15298.651748657227
india/family/F1,2026-01-01,15287.0,15291.271964073181
india/family/F1,2026-02-01,15287.0,15287.1326905936
india/family/F1,2026-03-01,15287.0,15288.48119521141
india/family/F1,2026-04-01,15461.0,15281.98456287384
india/family/F1,2026-05-01,15584.0,15490.355236053467
india/family/F1,2026-06-01,15584.0,15631.066047668457
india/family/F1,2026-07-01,15737.0,15613.132442474365
india/family/F2A,2024-08-01,17120.0,17186.64430999756
india/family/F2A,2024-09-01,17120.0,17129.355127334595
india/family/F2A,2024-10-01,17127.0,17111.69069671631
india/family/F2A,2024-11-01,17167.0,17134.999306201935
india/family/F2A,2024-12-01,17167.0,17179.482922554016
india/family/F2A,2025-01-01,17167.0,17168.30038690567
india/family/F2A,2025-02-01,17167.0,17167.836351394653
india/family/F2A,2025-03-01,17167.0,17171.36469745636
india/family/F2A,2025-04-01,17167.0,17166.603675931692
india/family/F2A,2025-05-01,17167.0,17156.194625854492
india/family/F2A,2025-06-01,17167.0,17159.477380275726
india/family/F2A,2025-07-01,17410.0,17162.140367507935
india/family/F2A,2025-08-01,17410.0,17454.402908325195
india/family/F2A,2025-09-01,17410.0,17438.94082069397
india/family/F2A,2025-10-01,17928.0,17424.129452705383
india/family/F2A,2025-11-01,17928.0,18021.9164352417
india/family/F2A,2025-12-01,17928.0,17987.349208831787
india/family/F2A,2026-01-01,17928.0,17947.43208694458
india/family/F2A,2026-02-01,17928.0,17920.93972158432
india/family/F2A,2026-03-01,17928.0,17928.56261354685
india/family/F2A,2026-04-01,17928.0,17907.072620391846
india/family/F2A,2026-05-01,18110.0,17921.458907604218
india/family/F2A,2026-06-01,18263.0,18161.31360244751
india/family/F2A,2026-07-01,18263.0,18330.99444580078
india/family/F2B,2024-08-01,15096.0,15112.250345230103
india/family/F2B,2024-09-01,15096.0,15098.308420181274
india/family/F2B,2024-10-01,15096.0,15097.634141921997
india/family/F2B,2024-11-01,15096.0,15091.657492637634
india/family/F2B,2024-12-01,15096.0,15092.63297200203
india/family/F2B,2025-01-01,15117.0,15094.856822371483
india/family/F2B,2025-02-01,15117.0,15123.076808452606
india/family/F2B,2025-03-01,15117.0,15121.873961925507
india/family/F2B,2025-04-01,15178.0,15121.437616348267
india/family/F2B,2025-05-01,15178.0,15191.869597434998
india/family/F2B,2025-06-01,15240.0,15188.035639762878
india/family/F2B,2025-07-01,15263.0,15256.22869682312
india/family/F2B,2025-08-01,15263.0,15278.305375099182
india/family/F2B,2025-09-01,15263.0,15269.6231341362
india/family/F2B,2025-10-01,15301.0,15259.24469947815
india/family/F2B,2025-11-01,15310.0,15308.396436214447
india/family/F2B,2025-12-01,15310.0,15315.728908061981
india/family/F2B,2026-01-01,15310.0,15312.069512844086
india/family/F2B,2026-02-01,15310.0,15310.575254559517
india/family/F2B,2026-03-01,15310.0,15310.669365525246
india/family/F2B,2026-04-01,15482.0,15308.297624111176
india/family/F2B,2026-05-01,15482.0,15507.928813934326
india/family/F2B,2026-06-01,15605.0,15501.120624542236
india/family/F2B,2026-07-01,15666.0,15638.571300506592
india/family/F3,2024-08-01,12874.0,12898.289072036743
india/family/F3,2024-09-01,12874.0,12877.957457065582
india/family/F3,2024-10-01,12874.0,12872.53918325901
india/family/F3,2024-11-01,12888.0,12870.64649271965
india/family/F3,2024-12-01,12888.0,12887.298761248589
india/family/F3,2025-01-01,12965.0,12887.743389755487
india/family/F3,2025-02-01,12965.0,12982.384061813354
india/family/F3,2025-03-01,12965.0,12974.19008731842
india/family/F3,2025-04-01,13239.0,12973.049317359924
india/family/F3,2025-05-01,13239.0,13282.778072357178
india/family/F3,2025-06-01,13321.0,13269.806007385254
india/family/F3,2025-07-01,13361.0,13348.895086288452
india/family/F3,2025-08-01,13361.0,13380.180547714233
india/family/F3,2025-09-01,13361.0,13370.298745155334
india/family/F3,2025-10-01,13399.0,13351.135849952698
india/family/F3,2025-11-01,13399.0,13404.17927312851
india/family/F3,2025-12-01,13399.0,13401.571312189102
india/family/F3,2026-01-01,13399.0,13397.269676327705
india/family/F3,2026-02-01,13399.0,13402.049251556396
india/family/F3,2026-03-01,13399.0,13400.14330124855
