run_id,model,country,category,table,sel_mase,sel_smape,sel_mae,sel_rmse,hold_mase,hold_smape,hold_mae,hold_rmse,hold_msis,hold_interval_score,hold_coverage,sel_mase1,hold_mase1,secs
20260704T100200-ea94a2a,lightgbm,china,F3,FAD,0.08191111632094067,0.1783719318924456,19.450400639205252,48.07858165401357,0.15195391617788087,0.2728301314269245,36.08258171913599,61.54284821349031,2.045253210193751,485.66050779995385,0.9166666666666666,0.81202386254666,1.5063914580335096,41.0
20260704T100200-ea94a2a,catboost,china,F3,FAD,0.08275081001041061,0.17886064410012648,19.649792118750103,47.17159606685042,0.15947464813231924,0.2872202926943689,37.86843516838879,62.63276301929016,2.1509745657668145,510.7648259239916,0.875,0.8203481455463915,1.5809480516330023,25.8
20260704T100200-ea94a2a,xgboost,china,F4,FAD,0.10912513920505208,0.3296180564270593,34.09744652317858,115.47475372342984,0.09577915729045414,0.2477910232252629,29.927335878213245,46.40425965527753,1.0587193223443583,330.8094334602356,0.9166666666666666,0.7990788669427931,0.7013516870808112,70.2
20260704T100200-ea94a2a,lightgbm,china,F4,FAD,0.10846171888314975,0.32859414657510483,33.89015295990579,115.11722132511426,0.07633111118662418,0.19725228711498133,23.850562764003524,45.67383663384047,1.1462231843415187,358.1510549853483,0.9166666666666666,0.7942209106277371,0.5589415810492564,34.2
20260704T100200-ea94a2a,catboost,china,F4,FAD,0.11636116273417235,0.3514460486501055,36.35842806347262,115.80826459979158,0.0926882371897294,0.2396412558835523,28.96154116207693,50.21006133837095,1.3049330140142656,407.7418272802691,0.9166666666666666,0.8520653146572452,0.678718140403205,23.1
20260704T100200-ea94a2a,xgboost,india,F1,FAD,0.07120694830383746,0.20124759018043972,24.512062545636255,50.54278817901359,0.12889829292212807,0.2906836235046251,44.371554931004844,59.51898578210241,1.098182524882641,378.035000483195,0.8333333333333334,0.46380440010664625,0.8395753061684927,73.0
20260704T100200-ea94a2a,lightgbm,india,F1,FAD,0.0742807904888642,0.21351851414469247,25.570192597401586,52.736147722557604,0.1288822379712533,0.2905217195676746,44.366028223718786,63.28517337522516,1.1577038625789215,398.5244441002099,0.8333333333333334,0.4838257823538616,0.8394707327099108,41.1
20260704T100200-ea94a2a,catboost,india,F1,FAD,0.08357970546221873,0.24319735494642117,28.771222705598706,54.63969017850487,0.12344012662387255,0.2782817863510939,42.49265242395677,59.089864950887886,0.9791572741344499,337.0621114555597,0.875,0.5443939963216406,0.8040236977096834,26.6
20260704T100200-ea94a2a,xgboost,india,F2A,FAD,0.09648626658886614,0.38809542602250113,52.34714320795553,143.20820189108068,0.11155084625383617,0.3422540395486742,60.520199716091156,119.44466250903474,1.6619085239970164,901.6429651578268,0.9583333333333334,0.6657873949539935,0.7697380151386766,73.0
20260704T100200-ea94a2a,lightgbm,india,F2A,FAD,0.09820934125421821,0.3945078999725475,53.28197092441724,144.27880337062808,0.11841951919311479,0.363718523085084,64.24669280896948,119.92301217982327,1.6618941592476901,901.635171783529,0.9583333333333334,0.6776771843853151,0.8171341475076432,46.2
20260704T100200-ea94a2a,catboost,india,F2A,FAD,0.10290419899517692,0.41371872753573474,55.82909394197737,145.03890314504397,0.11856097057518543,0.3636490180581017,64.32343508552337,123.41663361953137,1.638939820996292,889.1816478347804,0.9583333333333334,0.7100732674294608,0.8181102091847183,32.9
20260704T100200-ea94a2a,xgboost,india,F2B,FAD,0.07188062925015493,0.2534604251696639,29.106747333472374,69.92475232131154,0.0803067683156803,0.21235595131877286,32.518758376439415,43.25074693036907,0.6873463480741278,278.3283437093099,0.9583333333333334,0.7547376390448606,0.8432110479579383,71.6
20260704T100200-ea94a2a,lightgbm,india,F2B,FAD,0.07113234465785331,0.25313996979038283,28.803743161293312,70.15017704474374,0.07863136342306316,0.20784579315187413,31.840333780002464,45.24745111817538,0.7666817232913904,310.45375420090085,0.9166666666666666,0.7468807441843284,0.8256195056149038,43.4
20260704T100200-ea94a2a,catboost,india,F2B,FAD,0.07521226118037846,0.2637341460277289,30.455830804398392,68.91562870344778,0.07991337971373526,0.2114493047398861,32.35946285050803,41.86068615944173,0.6606649066995758,267.5241815771278,0.9583333333333334,0.789719358646014,0.83908051671807,27.7
20260704T100200-ea94a2a,xgboost,india,F3,FAD,0.0795813742342076,0.17791383496462906,18.875807077398797,44.31022713616696,0.15422573617220814,0.27653102372199184,36.58061035474142,61.821279017831166,2.0631572199077715,489.35769240061444,0.9166666666666666,0.7918215295456095,1.5345206021672748,70.9
