unique_id,ds,y,control-bitcn
philippines/family/F2B,2025-10-01,13788.0,13635.327344596386
philippines/family/F2B,2025-11-01,13788.0,13788.4666595757
philippines/family/F2B,2025-12-01,13795.0,13788.384496837854
philippines/family/F2B,2026-01-01,13870.0,13795.473754316568
philippines/family/F2B,2026-02-01,13870.0,13870.541462481022
philippines/family/F2B,2026-03-01,13870.0,13870.430272102356
philippines/family/F2B,2026-04-01,13977.0,13870.5333725214
philippines/family/F2B,2026-05-01,13977.0,13977.610485553741
philippines/family/F2B,2026-06-01,13977.0,13977.404412031174
philippines/family/F2B,2026-07-01,14014.0,13977.549948871136
philippines/family/F2B,2026-08-01,14031.0,14014.522562325
philippines/family/F2B,2026-09-01,14031.0,14031.468273490667
philippines/family/F3,2024-10-01,10112.0,10112.156362190843
philippines/family/F3,2024-11-01,10112.0,10112.131555244327
philippines/family/F3,2024-12-01,10112.0,10112.122257836163
philippines/family/F3,2025-01-01,10173.0,10112.102324798703
philippines/family/F3,2025-02-01,10173.0,10173.168891832232
philippines/family/F3,2025-03-01,10248.0,10173.170178413391
philippines/family/F3,2025-04-01,10307.0,10248.30973547697
philippines/family/F3,2025-05-01,10491.0,10307.334442168474
philippines/family/F3,2025-06-01,10491.0,10491.656454384327
philippines/family/F3,2025-07-01,10561.0,10491.52000117302
philippines/family/F3,2025-08-01,10561.0,10561.731268048286
philippines/family/F3,2025-09-01,10713.0,10561.454340875149
philippines/family/F3,2025-10-01,10857.0,10713.84732568264
philippines/family/F3,2025-11-01,10857.0,10857.777919113636
philippines/family/F3,2025-12-01,10897.0,10857.83303976059
philippines/family/F3,2026-01-01,11017.0,10897.954026341438
philippines/family/F3,2026-02-01,11017.0,11017.877004861832
philippines/family/F3,2026-03-01,11017.0,11017.995236933231
philippines/family/F3,2026-04-01,11139.0,11017.819706439972
philippines/family/F3,2026-05-01,11283.0,11139.959868311882
philippines/family/F3,2026-06-01,11283.0,11283.788309156895
philippines/family/F3,2026-07-01,11375.0,11283.990567028522
philippines/family/F3,2026-08-01,11375.0,11376.150597691536
philippines/family/F3,2026-09-01,11375.0,11375.794959962368
philippines/family/F4,2024-10-01,10623.0,10623.688751339912
philippines/family/F4,2024-11-01,10623.0,10623.607402563095
philippines/family/F4,2024-12-01,10623.0,10623.51583057642
philippines/family/F4,2025-01-01,10713.0,10623.66289627552
philippines/family/F4,2025-02-01,10713.0,10713.503902971745
philippines/family/F4,2025-03-01,10880.0,10713.713851988316
philippines/family/F4,2025-04-01,10958.0,10880.853711009026
philippines/family/F4,2025-05-01,11109.0,10958.83246243
philippines/family/F4,2025-06-01,11109.0,11110.089694857597
philippines/family/F4,2025-07-01,11323.0,11109.830845236778
philippines/family/F4,2025-08-01,11323.0,11324.404019594193
philippines/family/F4,2025-09-01,11323.0,11323.796245396137
philippines/family/F4,2025-10-01,11403.0,11324.238401889801
philippines/family/F4,2025-11-01,11403.0,11404.203011155128
philippines/family/F4,2025-12-01,11518.0,11403.894899725914
philippines/family/F4,2026-01-01,11525.0,11519.45230436325
philippines/family/F4,2026-02-01,11525.0,11525.94038182497
philippines/family/F4,2026-03-01,11566.0,11526.317129731178
philippines/family/F4,2026-04-01,11719.0,11566.903041303158
philippines/family/F4,2026-05-01,11883.0,11720.341178417206
philippines/family/F4,2026-06-01,11883.0,11884.113065123558
philippines/family/F4,2026-07-01,11900.0,11884.0464271307
philippines/family/F4,2026-08-01,11900.0,11901.214677453041
philippines/family/F4,2026-09-01,11921.0,11900.776785492897
