unique_id,ds,y,deepar-robust
india/employment/EB3_OW,2025-01-01,13849.0,13860.800636291504
india/employment/EB3_OW,2025-02-01,13863.0,13835.81247138977
india/employment/EB3_OW,2025-03-01,13911.0,13860.769443511963
india/employment/EB3_OW,2025-04-01,13970.0,13962.94384765625
india/employment/EB3_OW,2025-05-01,13984.0,14003.758312225342
india/employment/EB3_OW,2025-06-01,13984.0,13989.422519207
india/employment/EB3_OW,2025-07-01,13991.0,13965.786052703857
india/employment/EB3_OW,2025-08-01,14021.0,13992.640571832657
india/employment/EB3_OW,2025-09-01,14021.0,14030.031576156616
india/employment/EB3_OW,2025-10-01,14113.0,14024.864270687103
india/employment/EB3_OW,2025-11-01,14113.0,14131.51414680481
india/employment/EB3_OW,2025-12-01,14144.0,14124.132507324219
india/employment/EB3_OW,2026-01-01,14198.0,14159.204236984253
india/employment/EB3_OW,2026-02-01,14198.0,14222.290906906128
india/employment/EB3_OW,2026-03-01,14198.0,14209.99655532837
india/employment/EB3_OW,2026-04-01,14198.0,14202.921405792236
india/employment/EB3_OW,2026-05-01,14198.0,14197.874682426453
india/employment/EB3_OW,2026-06-01,14228.0,14197.472024917603
india/employment/EB3_OW,2026-07-01,14245.0,14238.717007637024
india/employment/EB3_OW,2026-08-01,14245.0,14258.730127334595
india/employment/EB3_OW,2026-09-01,14245.0,14253.624013900757
india/family/F1,2024-10-01,14904.0,14904.235274136066
india/family/F1,2024-11-01,14904.0,14894.371750831604
india/family/F1,2024-12-01,14904.0,14899.447206497192
india/family/F1,2025-01-01,14935.0,14903.638281166553
india/family/F1,2025-02-01,14935.0,14940.729535102844
india/family/F1,2025-03-01,14935.0,14940.291917800903
india/family/F1,2025-04-01,15049.0,14937.151136398315
india/family/F1,2025-05-01,15049.0,15084.37190246582
india/family/F1,2025-06-01,15134.0,15073.395999908447
india/family/F1,2025-07-01,15171.0,15173.896301269531
india/family/F1,2025-08-01,15171.0,15203.762786865234
india/family/F1,2025-09-01,15171.0,15171.234010696411
india/family/F1,2025-10-01,15287.0,15169.205629110336
india/family/F1,2025-11-01,15287.0,15328.393703460693
india/family/F1,2025-12-01,15287.0,15307.590187072754
india/family/F1,2026-01-01,15287.0,15299.24439239502
india/family/F1,2026-02-01,15287.0,15290.525315284729
india/family/F1,2026-03-01,15287.0,15281.20114660263
india/family/F1,2026-04-01,15461.0,15286.458183586597
india/family/F1,2026-05-01,15584.0,15516.209480285645
india/family/F1,2026-06-01,15584.0,15663.269989013672
india/family/F1,2026-07-01,15737.0,15623.32234954834
india/family/F1,2026-08-01,16054.0,15788.2172164917
india/family/F1,2026-09-01,16457.0,16180.459037780762
india/family/F2A,2024-10-01,17127.0,17150.802444458008
india/family/F2A,2024-11-01,17167.0,17137.358987808228
india/family/F2A,2024-12-01,17167.0,17191.21033859253
india/family/F2A,2025-01-01,17167.0,17194.8191947937
india/family/F2A,2025-02-01,17167.0,17186.9799823761
india/family/F2A,2025-03-01,17167.0,17183.592658996582
india/family/F2A,2025-04-01,17167.0,17178.982484817505
india/family/F2A,2025-05-01,17167.0,17175.089601516724
india/family/F2A,2025-06-01,17167.0,17169.790418863297
india/family/F2A,2025-07-01,17410.0,17173.234094142914
india/family/F2A,2025-08-01,17410.0,17472.033737182617
india/family/F2A,2025-09-01,17410.0,17448.496044158936
india/family/F2A,2025-10-01,17928.0,17420.49476337433
india/family/F2A,2025-11-01,17928.0,18012.415771484375
india/family/F2A,2025-12-01,17928.0,17934.637252807617
india/family/F2A,2026-01-01,17928.0,17976.53858947754
india/family/F2A,2026-02-01,17928.0,17907.927675247192
india/family/F2A,2026-03-01,17928.0,17920.129854679108
india/family/F2A,2026-04-01,17928.0,17942.898900032043
india/family/F2A,2026-05-01,18110.0,17913.01563835144
india/family/F2A,2026-06-01,18263.0,18177.30955505371
india/family/F2A,2026-07-01,18263.0,18393.050231933594
india/family/F2A,2026-08-01,18830.0,18321.123733520508
india/family/F2A,2026-09-01,18861.0,19047.70330810547
india/family/F2B,2024-10-01,15096.0,15094.37767636776
india/family/F2B,2024-11-01,15096.0,15095.027237534523
india/family/F2B,2024-12-01,15096.0,15094.461466431618
india/family/F2B,2025-01-01,15117.0,15095.880592361093
india/family/F2B,2025-02-01,15117.0,15122.78030204773
india/family/F2B,2025-03-01,15117.0,15122.041388511658
india/family/F2B,2025-04-01,15178.0,15121.55537891388
india/family/F2B,2025-05-01,15178.0,15199.665561676025
india/family/F2B,2025-06-01,15240.0,15189.74038696289
india/family/F2B,2025-07-01,15263.0,15261.480768203735
india/family/F2B,2025-08-01,15263.0,15285.787757873535
india/family/F2B,2025-09-01,15263.0,15268.212387084961
india/family/F2B,2025-10-01,15301.0,15261.46259522438
india/family/F2B,2025-11-01,15310.0,15311.476955413818
india/family/F2B,2025-12-01,15310.0,15320.13144493103
india/family/F2B,2026-01-01,15310.0,15312.862007379532
india/family/F2B,2026-02-01,15310.0,15308.662593603134
india/family/F2B,2026-03-01,15310.0,15311.132191181183
india/family/F2B,2026-04-01,15482.0,15311.174138784409
india/family/F2B,2026-05-01,15482.0,15524.481712341309
india/family/F2B,2026-06-01,15605.0,15513.99838256836
india/family/F2B,2026-07-01,15666.0,15644.849914550781
india/family/F2B,2026-08-01,15706.0,15711.352447509766
india/family/F2B,2026-09-01,16304.0,15750.110580444336
india/family/F3,2024-10-01,12874.0,12866.80811882019
india/family/F3,2024-11-01,12888.0,12864.99057006836
india/family/F3,2024-12-01,12888.0,12892.638642311096
india/family/F3,2025-01-01,12965.0,12891.858158111572
india/family/F3,2025-02-01,12965.0,12991.961736679077
india/family/F3,2025-03-01,12965.0,12984.50468826294
india/family/F3,2025-04-01,13239.0,12967.960792064667
india/family/F3,2025-05-01,13239.0,13325.675430297852
india/family/F3,2025-06-01,13321.0,13292.234962463379
india/family/F3,2025-07-01,13361.0,13358.0394821167
india/family/F3,2025-08-01,13361.0,13389.803421020508
india/family/F3,2025-09-01,13361.0,13360.029760599136
india/family/F3,2025-10-01,13399.0,13360.9571672678
india/family/F3,2025-11-01,13399.0,13411.14748764038
india/family/F3,2025-12-01,13399.0,13400.102214574814
india/family/F3,2026-01-01,13399.0,13403.995116233826
india/family/F3,2026-02-01,13399.0,13396.366349220276
india/family/F3,2026-03-01,13399.0,13398.392033874989
india/family/F3,2026-04-01,13504.0,13393.953744411469
india/family/F3,2026-05-01,13559.0,13530.489915847778
india/family/F3,2026-06-01,13559.0,13602.474422454834
india/family/F3,2026-07-01,13619.0,13589.838567733765
india/family/F3,2026-08-01,13649.0,13642.502010345459
india/family/F3,2026-09-01,14539.0,13665.371849060059
india/family/F4,2024-10-01,11382.0,11345.026536822319
india/family/F4,2024-11-01,11389.0,11391.936277389526
india/family/F4,2024-12-01,11389.0,11402.684460639954
india/family/F4,2025-01-01,11420.0,11393.059062957764
india/family/F4,2025-02-01,11420.0,11430.37755203247
india/family/F4,2025-03-01,11420.0,11425.203870773315
india/family/F4,2025-04-01,11488.0,11421.2616314888
india/family/F4,2025-05-01,11488.0,11509.427404403687
india/family/F4,2025-06-01,11488.0,11499.183812141418
india/family/F4,2025-07-01,11511.0,11490.594660282135
india/family/F4,2025-08-01,11627.0,11515.051547050476
india/family/F4,2025-09-01,11627.0,11664.32585144043
india/family/F4,2025-10-01,11627.0,11648.105459213257
india/family/F4,2025-11-01,11627.0,11631.401223182678
india/family/F4,2025-12-01,11627.0,11622.794314861298
india/family/F4,2026-01-01,11627.0,11620.085176944733
india/family/F4,2026-02-01,11627.0,11622.549305915833
india/family/F4,2026-03-01,11627.0,11625.341711044312
india/family/F4,2026-04-01,11627.0,11627.504277527332
india/family/F4,2026-05-01,11627.0,11625.462815284729
india/family/F4,2026-06-01,11627.0,11626.902898550034
india/family/F4,2026-07-01,11627.0,11625.22556591034
india/family/F4,2026-08-01,11627.0,11624.5154671669
india/family/F4,2026-09-01,11627.0,11624.580734968185
mexico/employment/EB3,2024-10-01,17485.0,16800.993698120117
mexico/employment/EB3,2024-11-01,17485.0,17516.3735332489
mexico/employment/EB3,2024-12-01,17485.0,17515.72879600525
mexico/employment/EB3,2025-01-01,17501.0,17503.923194885254
mexico/employment/EB3,2025-02-01,17501.0,17508.387951374054
mexico/employment/EB3,2025-03-01,17501.0,17503.66186785698
mexico/employment/EB3,2025-04-01,17532.0,17508.81178855896
mexico/employment/EB3,2025-05-01,17532.0,17550.639797210693
mexico/employment/EB3,2025-06-01,17570.0,17542.957429885864
mexico/employment/EB3,2025-07-01,17622.0,17589.81576538086
mexico/employment/EB3,2025-08-01,17622.0,17653.88960838318
mexico/employment/EB3,2025-09-01,17622.0,17639.634658813477
mexico/employment/EB3,2025-10-01,17622.0,17626.346754550934
mexico/employment/EB3,2025-11-01,17622.0,17620.86859500408
mexico/employment/EB3,2025-12-01,17636.0,17624.477021932602
mexico/employment/EB3,2026-01-01,17643.0,17639.109299898148
mexico/employment/EB3,2026-02-01,17683.0,17649.509969711304
mexico/employment/EB3,2026-03-01,17805.0,17696.77316093445
mexico/employment/EB3,2026-04-01,18049.0,17838.652137756348
mexico/employment/EB3,2026-05-01,18049.0,18110.58120727539
mexico/employment/EB3,2026-06-01,18049.0,18063.64761543274
mexico/employment/EB3,2026-07-01,18110.0,18057.881008148193
mexico/employment/EB3,2026-08-01,18141.0,18121.836320877075
mexico/employment/EB3,2026-09-01,18141.0,18154.785572052002
mexico/employment/EB3_OW,2024-10-01,16771.0,16765.154438972473
mexico/employment/EB3_OW,2024-11-01,16771.0,16756.162056922913
mexico/employment/EB3_OW,2024-12-01,16771.0,16776.646515846252
mexico/employment/EB3_OW,2025-01-01,16778.0,16769.05224943161
mexico/employment/EB3_OW,2025-02-01,16778.0,16751.88187789917
mexico/employment/EB3_OW,2025-03-01,16833.0,16785.119610786438
mexico/employment/EB3_OW,2025-04-01,16943.0,16847.41577720642
mexico/employment/EB3_OW,2025-05-01,16943.0,16956.015608787537
mexico/employment/EB3_OW,2025-06-01,16974.0,16976.970237731934
mexico/employment/EB3_OW,2025-07-01,16990.0,16976.047209739685
mexico/employment/EB3_OW,2025-08-01,16990.0,17000.951780319214
mexico/employment/EB3_OW,2025-09-01,16990.0,16988.51474404335
mexico/employment/EB3_OW,2025-10-01,16997.0,16984.704078674316
mexico/employment/EB3_OW,2025-11-01,16997.0,16996.438995480537
mexico/employment/EB3_OW,2025-12-01,17014.0,17005.202350616455
mexico/employment/EB3_OW,2026-01-01,17045.0,17024.24738883972
mexico/employment/EB3_OW,2026-02-01,17045.0,17059.8144865036
mexico/employment/EB3_OW,2026-03-01,17106.0,17058.39654159546
mexico/employment/EB3_OW,2026-04-01,17106.0,17134.17786026001
mexico/employment/EB3_OW,2026-05-01,17198.0,17120.82897567749
mexico/employment/EB3_OW,2026-06-01,17198.0,17231.35620880127
mexico/employment/EB3_OW,2026-07-01,17226.0,17223.99626159668
mexico/employment/EB3_OW,2026-08-01,17257.0,17243.18101501465
mexico/employment/EB3_OW,2026-09-01,17257.0,17270.12550354004
mexico/employment/EB4,2024-10-01,16802.0,16806.788284301758
mexico/employment/EB4,2024-11-01,16802.0,16806.367905139923
mexico/employment/EB4,2024-12-01,16802.0,16811.685134887695
mexico/employment/EB4,2025-01-01,16802.0,16804.944502830505
mexico/employment/EB4,2025-02-01,16802.0,16799.489854574203
mexico/employment/EB4,2025-03-01,16283.0,16804.378499269485
mexico/employment/EB4,2025-04-01,16283.0,16154.870071411133
mexico/employment/EB4,2025-05-01,16283.0,16152.97915649414
mexico/employment/EB4,2025-06-01,16283.0,16207.817916870117
mexico/employment/EB4,2025-07-01,16283.0,16252.820713043213
mexico/employment/EB4,2025-08-01,16283.0,16263.792205810547
mexico/employment/EB4,2025-09-01,16283.0,16288.498999595642
mexico/employment/EB4,2025-10-01,16618.0,16268.893315315247
mexico/employment/EB4,2025-11-01,16618.0,16697.390060424805
mexico/employment/EB4,2025-12-01,16680.0,16657.203643798828
mexico/employment/EB4,2026-01-01,16802.0,16728.319953918457
mexico/employment/EB4,2026-02-01,16802.0,16862.546676635742
mexico/employment/EB4,2026-03-01,16997.0,16830.911756515503
mexico/employment/EB4,2026-04-01,17362.0,17065.74610900879
mexico/employment/EB4,2026-05-01,17362.0,17520.41925048828
mexico/employment/EB4,2026-06-01,17362.0,17452.787239074707
mexico/employment/EB4,2026-07-01,17424.0,17386.625917434692
mexico/employment/EB4,2026-08-01,17454.0,17422.428441524506
mexico/employment/EB4,2026-09-01,17515.0,17459.260721206665
mexico/employment/EB4_RW,2024-10-01,16802.0,16812.47592163086
mexico/employment/EB4_RW,2024-11-01,16802.0,16811.80488395691
mexico/employment/EB4_RW,2024-12-01,16802.0,16801.983050346375
mexico/employment/EB4_RW,2025-01-01,16802.0,16792.9891204834
mexico/employment/EB4_RW,2025-02-01,16802.0,16806.313584327698
mexico/employment/EB4_RW,2025-03-01,16283.0,16792.24732875824
mexico/employment/EB4_RW,2025-04-01,16283.0,16151.00912475586
mexico/employment/EB4_RW,2025-05-01,16283.0,16183.163177490234
mexico/employment/EB4_RW,2025-06-01,16283.0,16209.496452331543
mexico/employment/EB4_RW,2025-07-01,16283.0,16278.379214286804
mexico/employment/EB4_RW,2025-08-01,16283.0,16268.86068725586
mexico/employment/EB4_RW,2025-09-01,16283.0,16284.692784786224
mexico/employment/EB4_RW,2025-10-01,16283.0,16266.0204372406
mexico/employment/EB4_RW,2025-11-01,16283.0,16267.243406295776
mexico/employment/EB4_RW,2025-12-01,16680.0,16257.842445373535
mexico/employment/EB4_RW,2026-01-01,16802.0,16813.09375
mexico/employment/EB4_RW,2026-02-01,16802.0,16924.443450927734
mexico/employment/EB4_RW,2026-03-01,16997.0,16878.034187316895
mexico/employment/EB4_RW,2026-04-01,17362.0,17045.28144454956
mexico/employment/EB4_RW,2026-05-01,17362.0,17524.373443603516
mexico/employment/EB4_RW,2026-06-01,17362.0,17468.381942749023
mexico/employment/EB4_RW,2026-07-01,17424.0,17381.50429534912
mexico/employment/EB4_RW,2026-08-01,17454.0,17447.522060394287
mexico/employment/EB4_RW,2026-09-01,17515.0,17459.08096408844
mexico/family/F1,2024-10-01,10227.0,9991.748235225677
mexico/family/F1,2024-11-01,10918.0,10291.111557006836
mexico/family/F1,2024-12-01,10918.0,11150.05339050293
mexico/family/F1,2025-01-01,10918.0,11075.369079589844
mexico/family/F1,2025-02-01,10918.0,10924.185765266418
mexico/family/F1,2025-03-01,10918.0,10893.106777191162
mexico/family/F1,2025-04-01,10958.0,10882.180976867676
mexico/family/F1,2025-05-01,11069.0,10954.343482971191
mexico/family/F1,2025-06-01,11069.0,11106.537719726562
mexico/family/F1,2025-07-01,11069.0,11083.339237213135
mexico/family/F1,2025-08-01,11069.0,11064.959580898285
mexico/family/F1,2025-09-01,11069.0,11080.161477088928
mexico/family/F1,2025-10-01,11283.0,11078.478315353394
mexico/family/F1,2025-11-01,11283.0,11347.020034790039
mexico/family/F1,2025-12-01,11382.0,11327.629356384277
mexico/family/F1,2026-01-01,11566.0,11426.676719665527
mexico/family/F1,2026-02-01,11678.0,11641.705154418945
mexico/family/F1,2026-03-01,11678.0,11760.093055725098
mexico/family/F1,2026-04-01,11733.0,11714.374351501465
mexico/family/F1,2026-05-01,11914.0,11766.909950256348
mexico/family/F1,2026-06-01,11999.0,11976.421356201172
mexico/family/F1,2026-07-01,11999.0,12061.967277526855
mexico/family/F1,2026-08-01,12022.0,12030.965881347656
mexico/family/F1,2026-09-01,12053.0,12025.13183760643
mexico/family/F2A,2024-10-01,16868.0,16847.550884246826
mexico/family/F2A,2024-11-01,16906.0,16885.875930786133
mexico/family/F2A,2024-12-01,16906.0,16939.588653564453
mexico/family/F2A,2025-01-01,16936.0,16933.176288604736
mexico/family/F2A,2025-02-01,16936.0,16954.76205444336
mexico/family/F2A,2025-03-01,16936.0,16952.9783744812
mexico/family/F2A,2025-04-01,16936.0,16952.16358566284
mexico/family/F2A,2025-05-01,16936.0,16945.124420166016
mexico/family/F2A,2025-06-01,16936.0,16942.133171081543
mexico/family/F2A,2025-07-01,17198.0,16934.512032032013
mexico/family/F2A,2025-08-01,17198.0,17270.9386138916
mexico/family/F2A,2025-09-01,17198.0,17242.022758483887
mexico/family/F2A,2025-10-01,17563.0,17206.882327079773
mexico/family/F2A,2025-11-01,17563.0,17650.77961730957
mexico/family/F2A,2025-12-01,17563.0,17596.858554840088
mexico/family/F2A,2026-01-01,17563.0,17559.939326286316
mexico/family/F2A,2026-02-01,17563.0,17588.858917236328
mexico/family/F2A,2026-03-01,17563.0,17534.65364074707
mexico/family/F2A,2026-04-01,17563.0,17517.305477142334
mexico/family/F2A,2026-05-01,17744.0,17567.71209383011
mexico/family/F2A,2026-06-01,17897.0,17778.700050354004
mexico/family/F2A,2026-07-01,17897.0,17979.22650909424
mexico/family/F2A,2026-08-01,18465.0,17965.937614440918
mexico/family/F2A,2026-09-01,18496.0,18652.73715209961
mexico/family/F2B,2024-10-01,10972.0,10775.122055053711
mexico/family/F2B,2024-11-01,11139.0,11032.81861114502
mexico/family/F2B,2024-12-01,11139.0,11223.46157836914
mexico/family/F2B,2025-01-01,11139.0,11173.12967300415
mexico/family/F2B,2025-02-01,11139.0,11140.073072195053
mexico/family/F2B,2025-03-01,11139.0,11127.923416137695
mexico/family/F2B,2025-04-01,11323.0,11123.654151916504
mexico/family/F2B,2025-05-01,11323.0,11379.254638671875
mexico/family/F2B,2025-06-01,11323.0,11366.454406738281
mexico/family/F2B,2025-07-01,11688.0,11332.943469047546
mexico/family/F2B,2025-08-01,11688.0,11782.557983398438
mexico/family/F2B,2025-09-01,11778.0,11749.205062866211
mexico/family/F2B,2025-10-01,12036.0,11827.166061401367
mexico/family/F2B,2025-11-01,12036.0,12120.917587280273
mexico/family/F2B,2025-12-01,12188.0,12082.448532104492
mexico/family/F2B,2026-01-01,12372.0,12256.056701660156
mexico/family/F2B,2026-02-01,12464.0,12500.939102172852
mexico/family/F2B,2026-03-01,12464.0,12561.245834350586
mexico/family/F2B,2026-04-01,12464.0,12495.38906288147
mexico/family/F2B,2026-05-01,12464.0,12462.705397605896
mexico/family/F2B,2026-06-01,12464.0,12446.232975006104
mexico/family/F2B,2026-07-01,12464.0,12442.919874191284
mexico/family/F2B,2026-08-01,12464.0,12459.375083446503
mexico/family/F2B,2026-09-01,12464.0,12465.512589097023
mexico/family/F3,2024-10-01,9365.0,9172.594814300537
mexico/family/F3,2024-11-01,9426.0,9399.996620178223
mexico/family/F3,2024-12-01,9426.0,9479.15943145752
mexico/family/F3,2025-01-01,9457.0,9450.61803817749
mexico/family/F3,2025-02-01,9457.0,9478.514139175415
mexico/family/F3,2025-03-01,9457.0,9470.78630065918
mexico/family/F3,2025-04-01,9511.0,9450.480397701263
mexico/family/F3,2025-05-01,9511.0,9529.414148330688
mexico/family/F3,2025-06-01,9511.0,9532.023670196533
mexico/family/F3,2025-07-01,9528.0,9516.074012756348
mexico/family/F3,2025-08-01,9528.0,9531.081131696701
mexico/family/F3,2025-09-01,9528.0,9522.480276584625
mexico/family/F3,2025-10-01,9601.0,9520.983033180237
mexico/family/F3,2025-11-01,9617.0,9624.825191497803
mexico/family/F3,2025-12-01,9617.0,9626.686305046082
mexico/family/F3,2026-01-01,9617.0,9621.808186531067
mexico/family/F3,2026-02-01,9617.0,9620.98877954483
mexico/family/F3,2026-03-01,9617.0,9609.84875202179
mexico/family/F3,2026-04-01,9617.0,9615.480315446854
mexico/family/F3,2026-05-01,9617.0,9611.08274269104
mexico/family/F3,2026-06-01,9617.0,9615.75083065033
mexico/family/F3,2026-07-01,9648.0,9612.343312263489
mexico/family/F3,2026-08-01,9678.0,9654.419435501099
mexico/family/F3,2026-09-01,9678.0,9687.96411895752
mexico/family/F4,2024-10-01,9549.0,9535.836172699928
mexico/family/F4,2024-11-01,9556.0,9551.211071968079
mexico/family/F4,2024-12-01,9556.0,9559.165990829468
mexico/family/F4,2025-01-01,9556.0,9557.50037586689
mexico/family/F4,2025-02-01,9556.0,9556.298895001411
mexico/family/F4,2025-03-01,9556.0,9552.528481721878
mexico/family/F4,2025-04-01,9570.0,9559.502565383911
mexico/family/F4,2025-05-01,9570.0,9576.028442382812
mexico/family/F4,2025-06-01,9570.0,9573.601370334625
mexico/family/F4,2025-07-01,9570.0,9567.91120672226
mexico/family/F4,2025-08-01,9570.0,9569.615570366383
mexico/family/F4,2025-09-01,9570.0,9567.603663921356
mexico/family/F4,2025-10-01,9594.0,9568.693893909454
mexico/family/F4,2025-11-01,9594.0,9596.341475009918
mexico/family/F4,2025-12-01,9594.0,9598.63505268097
mexico/family/F4,2026-01-01,9594.0,9595.69517493248
mexico/family/F4,2026-02-01,9594.0,9593.844235897064
mexico/family/F4,2026-03-01,9594.0,9592.420045852661
mexico/family/F4,2026-04-01,9594.0,9591.14006948471
mexico/family/F4,2026-05-01,9594.0,9595.12227344513
mexico/family/F4,2026-06-01,9594.0,9593.813362330198
mexico/family/F4,2026-07-01,9594.0,9594.261754244566
mexico/family/F4,2026-08-01,9594.0,9592.62395954132
mexico/family/F4,2026-09-01,9594.0,9592.801037549973
philippines/employment/EB3,2024-10-01,17485.0,16800.486366271973
philippines/employment/EB3,2024-11-01,17485.0,17512.329217910767
philippines/employment/EB3,2024-12-01,17485.0,17515.63244819641
philippines/employment/EB3,2025-01-01,17501.0,17506.917346954346
philippines/employment/EB3,2025-02-01,17501.0,17521.426515579224
philippines/employment/EB3,2025-03-01,17501.0,17508.735321044922
philippines/employment/EB3,2025-04-01,17532.0,17503.565685749054
philippines/employment/EB3,2025-05-01,17532.0,17551.828315734863
philippines/employment/EB3,2025-06-01,17570.0,17543.8973197937
philippines/employment/EB3,2025-07-01,17570.0,17583.865789413452
philippines/employment/EB3,2025-08-01,17570.0,17583.1372423172
philippines/employment/EB3,2025-09-01,17570.0,17571.062637209892
philippines/employment/EB3,2025-10-01,17622.0,17565.948811531067
philippines/employment/EB3,2025-11-01,17622.0,17632.0786819458
philippines/employment/EB3,2025-12-01,17636.0,17630.016983032227
philippines/employment/EB3,2026-01-01,17643.0,17640.360857963562
philippines/employment/EB3,2026-02-01,17683.0,17644.95008599758
philippines/employment/EB3,2026-03-01,17744.0,17700.50612449646
philippines/employment/EB3,2026-04-01,17744.0,17775.152473449707
philippines/employment/EB3,2026-05-01,17744.0,17751.658267974854
philippines/employment/EB3,2026-06-01,17744.0,17744.655041635036
philippines/employment/EB3,2026-07-01,17744.0,17723.610160827637
philippines/employment/EB3,2026-08-01,17744.0,17761.62739753723
philippines/employment/EB3,2026-09-01,17744.0,17743.029228687286
philippines/employment/EB3_OW,2024-10-01,16771.0,16556.44356584549
philippines/employment/EB3_OW,2024-11-01,16771.0,16846.434242248535
philippines/employment/EB3_OW,2024-12-01,16771.0,16827.625160217285
philippines/employment/EB3_OW,2025-01-01,16778.0,16785.127046585083
philippines/employment/EB3_OW,2025-02-01,16778.0,16782.937757492065
philippines/employment/EB3_OW,2025-03-01,16816.0,16781.661299943924
philippines/employment/EB3_OW,2025-04-01,16943.0,16832.985736846924
philippines/employment/EB3_OW,2025-05-01,16943.0,16985.501754760742
philippines/employment/EB3_OW,2025-06-01,16974.0,16989.926239013672
philippines/employment/EB3_OW,2025-07-01,16990.0,16993.2819480896
philippines/employment/EB3_OW,2025-08-01,16990.0,17011.665019989014
philippines/employment/EB3_OW,2025-09-01,16990.0,16998.502201080322
philippines/employment/EB3_OW,2025-10-01,16997.0,16974.433504104614
philippines/employment/EB3_OW,2025-11-01,16997.0,17001.563181877136
philippines/employment/EB3_OW,2025-12-01,17014.0,17001.863671302795
philippines/employment/EB3_OW,2026-01-01,17045.0,17013.33083796501
philippines/employment/EB3_OW,2026-02-01,17045.0,17061.259378433228
philippines/employment/EB3_OW,2026-03-01,17106.0,17052.786268234253
philippines/employment/EB3_OW,2026-04-01,17106.0,17127.379051208496
philippines/employment/EB3_OW,2026-05-01,17106.0,17123.134218215942
philippines/employment/EB3_OW,2026-06-01,17106.0,17106.99305945635
philippines/employment/EB3_OW,2026-07-01,17136.0,17107.045971393585
philippines/employment/EB3_OW,2026-08-01,17136.0,17142.674889564514
philippines/employment/EB3_OW,2026-09-01,17136.0,17144.81177520752
philippines/family/F1,2024-10-01,13574.0,13573.930558741093
philippines/family/F1,2024-11-01,13574.0,13574.02736048773
philippines/family/F1,2024-12-01,13574.0,13574.170953214169
philippines/family/F1,2025-01-01,13581.0,13573.974628333002
philippines/family/F1,2025-02-01,13581.0,13582.448598623276
philippines/family/F1,2025-03-01,13581.0,13581.983582139015
philippines/family/F1,2025-04-01,13710.0,13581.17745615542
philippines/family/F1,2025-05-01,13710.0,13745.25072479248
philippines/family/F1,2025-06-01,13710.0,13736.549301147461
philippines/family/F1,2025-07-01,13710.0,13715.990149497986
philippines/family/F1,2025-08-01,13710.0,13707.598964691162
philippines/family/F1,2025-09-01,13710.0,13706.768419265747
philippines/family/F1,2025-10-01,13901.0,13709.361869454384
philippines/family/F1,2025-11-01,13901.0,13946.814567565918
philippines/family/F1,2025-12-01,13901.0,13935.498497009277
philippines/family/F1,2026-01-01,13939.0,13916.025718688965
philippines/family/F1,2026-02-01,13939.0,13952.825979232788
philippines/family/F1,2026-03-01,13939.0,13942.883671760559
philippines/family/F1,2026-04-01,14000.0,13942.331300258636
philippines/family/F1,2026-05-01,14000.0,14024.027164459229
philippines/family/F1,2026-06-01,14000.0,14020.595235824585
philippines/family/F1,2026-07-01,14000.0,14004.841660499573
philippines/family/F1,2026-08-01,14000.0,13999.938621208072
philippines/family/F1,2026-09-01,14000.0,14002.897477149963
philippines/family/F2A,2024-10-01,17127.0,17147.938018798828
philippines/family/F2A,2024-11-01,17167.0,17132.187868118286
philippines/family/F2A,2024-12-01,17167.0,17186.700885772705
philippines/family/F2A,2025-01-01,17167.0,17192.350923538208
philippines/family/F2A,2025-02-01,17167.0,17185.30210876465
philippines/family/F2A,2025-03-01,17167.0,17182.103176116943
philippines/family/F2A,2025-04-01,17167.0,17173.230607509613
philippines/family/F2A,2025-05-01,17167.0,17170.74905729294
philippines/family/F2A,2025-06-01,17167.0,17175.838243484497
philippines/family/F2A,2025-07-01,17410.0,17177.585567474365
philippines/family/F2A,2025-08-01,17410.0,17477.423782348633
philippines/family/F2A,2025-09-01,17410.0,17445.346786499023
philippines/family/F2A,2025-10-01,17928.0,17423.80461883545
philippines/family/F2A,2025-11-01,17928.0,17992.310371398926
philippines/family/F2A,2025-12-01,17928.0,17929.12093782425
philippines/family/F2A,2026-01-01,17928.0,17957.74404144287
philippines/family/F2A,2026-02-01,17928.0,17916.281078338623
philippines/family/F2A,2026-03-01,17928.0,17907.54750442505
philippines/family/F2A,2026-04-01,17928.0,17928.79204273224
philippines/family/F2A,2026-05-01,18110.0,17911.563634872437
philippines/family/F2A,2026-06-01,18263.0,18159.001220703125
philippines/family/F2A,2026-07-01,18263.0,18333.920623779297
philippines/family/F2A,2026-08-01,18830.0,18327.114372253418
philippines/family/F2A,2026-09-01,18861.0,19003.548751831055
philippines/family/F2B,2024-10-01,13443.0,13442.97740515694
philippines/family/F2B,2024-11-01,13443.0,13442.86673283577
philippines/family/F2B,2024-12-01,13443.0,13442.750977426767
philippines/family/F2B,2025-01-01,13443.0,13442.941479802132
philippines/family/F2B,2025-02-01,13443.0,13442.87604559958
philippines/family/F2B,2025-03-01,13443.0,13442.96601119265
philippines/family/F2B,2025-04-01,13535.0,13442.946122966707
philippines/family/F2B,2025-05-01,13552.0,13562.465126037598
philippines/family/F2B,2025-06-01,13552.0,13575.489477157593
philippines/family/F2B,2025-07-01,13619.0,13559.649693012238
philippines/family/F2B,2025-08-01,13619.0,13637.07903289795
philippines/family/F2B,2025-09-01,13635.0,13633.547756195068
philippines/family/F2B,2025-10-01,13788.0,13643.095174789429
