unique_id,ds,y,deepar-robust
mexico/employment/EB4,2025-01-01,16802.0,16804.85702562332
mexico/employment/EB4,2025-02-01,16802.0,16793.938695907593
mexico/employment/EB4,2025-03-01,16283.0,16807.917421340942
mexico/employment/EB4,2025-04-01,16283.0,16217.695831298828
mexico/employment/EB4,2025-05-01,16283.0,16231.775127410889
mexico/employment/EB4,2025-06-01,16283.0,16223.523132324219
mexico/employment/EB4,2025-07-01,16283.0,16256.687614440918
mexico/employment/EB4,2025-08-01,16283.0,16272.411029815674
mexico/employment/EB4,2025-09-01,16283.0,16285.933469772339
mexico/employment/EB4,2025-10-01,16618.0,16278.375241279602
mexico/employment/EB4,2025-11-01,16618.0,16667.86283493042
mexico/employment/EB4,2025-12-01,16680.0,16683.48802947998
mexico/employment/EB4,2026-01-01,16802.0,16741.31729888916
mexico/employment/EB4,2026-02-01,16802.0,16872.1314163208
mexico/employment/EB4,2026-03-01,16997.0,16837.07204055786
mexico/employment/EB4,2026-04-01,17362.0,17083.592651367188
mexico/employment/EB4,2026-05-01,17362.0,17497.58935546875
mexico/employment/EB4,2026-06-01,17362.0,17452.339065551758
mexico/employment/EB4,2026-07-01,17424.0,17426.740715026855
mexico/employment/EB4,2026-08-01,17454.0,17478.09250640869
mexico/employment/EB4,2026-09-01,17515.0,17499.19874572754
mexico/employment/EB4_RW,2024-10-01,16802.0,16818.728141784668
mexico/employment/EB4_RW,2024-11-01,16802.0,16813.74255466461
mexico/employment/EB4_RW,2024-12-01,16802.0,16821.934881210327
mexico/employment/EB4_RW,2025-01-01,16802.0,16799.80931210518
mexico/employment/EB4_RW,2025-02-01,16802.0,16802.112657546997
mexico/employment/EB4_RW,2025-03-01,16283.0,16798.74515247345
mexico/employment/EB4_RW,2025-04-01,16283.0,16220.335666656494
mexico/employment/EB4_RW,2025-05-01,16283.0,16219.518493652344
mexico/employment/EB4_RW,2025-06-01,16283.0,16223.45837020874
mexico/employment/EB4_RW,2025-07-01,16283.0,16262.912488937378
mexico/employment/EB4_RW,2025-08-01,16283.0,16263.954010009766
mexico/employment/EB4_RW,2025-09-01,16283.0,16270.77093219757
mexico/employment/EB4_RW,2025-10-01,16283.0,16275.998666286469
mexico/employment/EB4_RW,2025-11-01,16283.0,16279.34626197815
mexico/employment/EB4_RW,2025-12-01,16680.0,16284.34312236309
mexico/employment/EB4_RW,2026-01-01,16802.0,16730.594528198242
mexico/employment/EB4_RW,2026-02-01,16802.0,16890.21955871582
mexico/employment/EB4_RW,2026-03-01,16997.0,16866.368698120117
mexico/employment/EB4_RW,2026-04-01,17362.0,17082.968002319336
mexico/employment/EB4_RW,2026-05-01,17362.0,17490.903884887695
mexico/employment/EB4_RW,2026-06-01,17362.0,17501.969635009766
mexico/employment/EB4_RW,2026-07-01,17424.0,17439.127075195312
mexico/employment/EB4_RW,2026-08-01,17454.0,17457.068588256836
mexico/employment/EB4_RW,2026-09-01,17515.0,17478.956829071045
mexico/family/F1,2024-10-01,10227.0,10009.112813949585
mexico/family/F1,2024-11-01,10918.0,10283.605625152588
mexico/family/F1,2024-12-01,10918.0,11088.42709350586
mexico/family/F1,2025-01-01,10918.0,11095.995208740234
mexico/family/F1,2025-02-01,10918.0,10989.849731445312
mexico/family/F1,2025-03-01,10918.0,10956.583549499512
mexico/family/F1,2025-04-01,10958.0,10919.927402496338
mexico/family/F1,2025-05-01,11069.0,10998.811401367188
mexico/family/F1,2025-06-01,11069.0,11119.698348999023
mexico/family/F1,2025-07-01,11069.0,11125.19974899292
mexico/family/F1,2025-08-01,11069.0,11087.94151687622
mexico/family/F1,2025-09-01,11069.0,11080.484864234924
mexico/family/F1,2025-10-01,11283.0,11103.74673461914
mexico/family/F1,2025-11-01,11283.0,11321.234329223633
mexico/family/F1,2025-12-01,11382.0,11310.759902954102
mexico/family/F1,2026-01-01,11566.0,11411.23452758789
mexico/family/F1,2026-02-01,11678.0,11627.782897949219
mexico/family/F1,2026-03-01,11678.0,11759.038833618164
mexico/family/F1,2026-04-01,11733.0,11702.987146377563
mexico/family/F1,2026-05-01,11914.0,11765.249961853027
mexico/family/F1,2026-06-01,11999.0,11981.975341796875
mexico/family/F1,2026-07-01,11999.0,12058.793964385986
mexico/family/F1,2026-08-01,12022.0,12021.713069915771
mexico/family/F1,2026-09-01,12053.0,12040.974346160889
mexico/family/F2A,2024-10-01,16868.0,16850.649631500244
mexico/family/F2A,2024-11-01,16906.0,16880.59285068512
mexico/family/F2A,2024-12-01,16906.0,16937.381492614746
mexico/family/F2A,2025-01-01,16936.0,16932.51682662964
mexico/family/F2A,2025-02-01,16936.0,16957.348556518555
mexico/family/F2A,2025-03-01,16936.0,16955.985597610474
mexico/family/F2A,2025-04-01,16936.0,16949.23064136505
mexico/family/F2A,2025-05-01,16936.0,16953.80885887146
mexico/family/F2A,2025-06-01,16936.0,16941.89995241165
mexico/family/F2A,2025-07-01,17198.0,16932.31535768509
mexico/family/F2A,2025-08-01,17198.0,17229.561349868774
mexico/family/F2A,2025-09-01,17198.0,17247.41512298584
mexico/family/F2A,2025-10-01,17563.0,17206.682189941406
mexico/family/F2A,2025-11-01,17563.0,17660.582107543945
mexico/family/F2A,2025-12-01,17563.0,17604.710708618164
mexico/family/F2A,2026-01-01,17563.0,17622.387634277344
mexico/family/F2A,2026-02-01,17563.0,17609.974491119385
mexico/family/F2A,2026-03-01,17563.0,17623.7989654541
mexico/family/F2A,2026-04-01,17563.0,17608.64793395996
mexico/family/F2A,2026-05-01,17744.0,17583.1847782135
mexico/family/F2A,2026-06-01,17897.0,17799.4443359375
mexico/family/F2A,2026-07-01,17897.0,17991.35710144043
mexico/family/F2A,2026-08-01,18465.0,17955.897911071777
mexico/family/F2A,2026-09-01,18496.0,18638.596420288086
mexico/family/F2B,2024-10-01,10972.0,10810.1665725708
mexico/family/F2B,2024-11-01,11139.0,11009.444854736328
mexico/family/F2B,2024-12-01,11139.0,11246.690284729004
mexico/family/F2B,2025-01-01,11139.0,11180.927825927734
mexico/family/F2B,2025-02-01,11139.0,11182.107608795166
mexico/family/F2B,2025-03-01,11139.0,11163.352230072021
mexico/family/F2B,2025-04-01,11323.0,11174.08218383789
mexico/family/F2B,2025-05-01,11323.0,11369.266479492188
mexico/family/F2B,2025-06-01,11323.0,11375.543060302734
mexico/family/F2B,2025-07-01,11688.0,11341.09035873413
mexico/family/F2B,2025-08-01,11688.0,11789.23371887207
mexico/family/F2B,2025-09-01,11778.0,11782.417724609375
mexico/family/F2B,2025-10-01,12036.0,11847.919784545898
mexico/family/F2B,2025-11-01,12036.0,12118.501831054688
mexico/family/F2B,2025-12-01,12188.0,12102.364151000977
mexico/family/F2B,2026-01-01,12372.0,12243.726203918457
mexico/family/F2B,2026-02-01,12464.0,12455.53540802002
mexico/family/F2B,2026-03-01,12464.0,12528.15601348877
mexico/family/F2B,2026-04-01,12464.0,12457.45611000061
mexico/family/F2B,2026-05-01,12464.0,12455.387040138245
mexico/family/F2B,2026-06-01,12464.0,12472.338082313538
mexico/family/F2B,2026-07-01,12464.0,12490.923587799072
mexico/family/F2B,2026-08-01,12464.0,12467.231300115585
mexico/family/F2B,2026-09-01,12464.0,12472.045886039734
mexico/family/F3,2024-10-01,9365.0,9241.87756729126
mexico/family/F3,2024-11-01,9426.0,9401.834915161133
mexico/family/F3,2024-12-01,9426.0,9467.565330505371
mexico/family/F3,2025-01-01,9457.0,9449.547859191895
mexico/family/F3,2025-02-01,9457.0,9507.981178283691
mexico/family/F3,2025-03-01,9457.0,9472.228183746338
mexico/family/F3,2025-04-01,9511.0,9472.78005027771
mexico/family/F3,2025-05-01,9511.0,9532.542682647705
mexico/family/F3,2025-06-01,9511.0,9534.811944961548
mexico/family/F3,2025-07-01,9528.0,9528.518989562988
mexico/family/F3,2025-08-01,9528.0,9550.380727767944
mexico/family/F3,2025-09-01,9528.0,9539.867938041687
mexico/family/F3,2025-10-01,9601.0,9539.559629440308
mexico/family/F3,2025-11-01,9617.0,9636.566951751709
mexico/family/F3,2025-12-01,9617.0,9630.638591766357
mexico/family/F3,2026-01-01,9617.0,9647.19684791565
mexico/family/F3,2026-02-01,9617.0,9620.946647167206
mexico/family/F3,2026-03-01,9617.0,9625.531450271606
mexico/family/F3,2026-04-01,9617.0,9623.466785430908
mexico/family/F3,2026-05-01,9617.0,9614.217103481293
mexico/family/F3,2026-06-01,9617.0,9620.830147504807
mexico/family/F3,2026-07-01,9648.0,9620.83282327652
mexico/family/F3,2026-08-01,9678.0,9652.579985618591
mexico/family/F3,2026-09-01,9678.0,9691.362914085388
mexico/family/F4,2024-10-01,9549.0,9541.2136220932
mexico/family/F4,2024-11-01,9556.0,9555.349621772766
mexico/family/F4,2024-12-01,9556.0,9560.576509475708
mexico/family/F4,2025-01-01,9556.0,9559.35327911377
mexico/family/F4,2025-02-01,9556.0,9559.399403095245
mexico/family/F4,2025-03-01,9556.0,9564.837077140808
mexico/family/F4,2025-04-01,9570.0,9560.300117015839
mexico/family/F4,2025-05-01,9570.0,9577.31269454956
mexico/family/F4,2025-06-01,9570.0,9573.757181406021
mexico/family/F4,2025-07-01,9570.0,9572.94400024414
mexico/family/F4,2025-08-01,9570.0,9570.63668090105
mexico/family/F4,2025-09-01,9570.0,9571.147487163544
mexico/family/F4,2025-10-01,9594.0,9568.433681964874
mexico/family/F4,2025-11-01,9594.0,9595.288016319275
mexico/family/F4,2025-12-01,9594.0,9599.801138877869
mexico/family/F4,2026-01-01,9594.0,9594.93097525835
mexico/family/F4,2026-02-01,9594.0,9594.73482632637
mexico/family/F4,2026-03-01,9594.0,9593.329772353172
mexico/family/F4,2026-04-01,9594.0,9592.807592391968
mexico/family/F4,2026-05-01,9594.0,9591.947359085083
mexico/family/F4,2026-06-01,9594.0,9592.616721510887
mexico/family/F4,2026-07-01,9594.0,9594.372812151909
mexico/family/F4,2026-08-01,9594.0,9594.321638643742
mexico/family/F4,2026-09-01,9594.0,9594.097782760859
philippines/employment/EB3,2024-10-01,17485.0,16801.481369018555
philippines/employment/EB3,2024-11-01,17485.0,17513.977981567383
philippines/employment/EB3,2024-12-01,17485.0,17514.212894439697
philippines/employment/EB3,2025-01-01,17501.0,17494.55978679657
philippines/employment/EB3,2025-02-01,17501.0,17526.982164382935
philippines/employment/EB3,2025-03-01,17501.0,17517.199253082275
philippines/employment/EB3,2025-04-01,17532.0,17508.650421142578
philippines/employment/EB3,2025-05-01,17532.0,17548.305883407593
philippines/employment/EB3,2025-06-01,17570.0,17544.71967315674
philippines/employment/EB3,2025-07-01,17570.0,17587.910667419434
philippines/employment/EB3,2025-08-01,17570.0,17578.820859909058
philippines/employment/EB3,2025-09-01,17570.0,17563.897231578827
philippines/employment/EB3,2025-10-01,17622.0,17572.630469322205
philippines/employment/EB3,2025-11-01,17622.0,17633.07004070282
philippines/employment/EB3,2025-12-01,17636.0,17621.967793941498
philippines/employment/EB3,2026-01-01,17643.0,17644.342882156372
philippines/employment/EB3,2026-02-01,17683.0,17652.554147720337
philippines/employment/EB3,2026-03-01,17744.0,17691.522888183594
philippines/employment/EB3,2026-04-01,17744.0,17768.210222244263
philippines/employment/EB3,2026-05-01,17744.0,17750.2715177536
philippines/employment/EB3,2026-06-01,17744.0,17744.891914844513
philippines/employment/EB3,2026-07-01,17744.0,17780.234733581543
philippines/employment/EB3,2026-08-01,17744.0,17765.86545562744
philippines/employment/EB3,2026-09-01,17744.0,17765.651723861694
philippines/employment/EB3_OW,2024-10-01,16771.0,16562.202461242676
philippines/employment/EB3_OW,2024-11-01,16771.0,16820.71417617798
philippines/employment/EB3_OW,2024-12-01,16771.0,16816.843063354492
philippines/employment/EB3_OW,2025-01-01,16778.0,16811.106826782227
philippines/employment/EB3_OW,2025-02-01,16778.0,16815.619457244873
philippines/employment/EB3_OW,2025-03-01,16816.0,16808.23952293396
philippines/employment/EB3_OW,2025-04-01,16943.0,16853.35496520996
philippines/employment/EB3_OW,2025-05-01,16943.0,16993.742572784424
philippines/employment/EB3_OW,2025-06-01,16974.0,16971.653411865234
philippines/employment/EB3_OW,2025-07-01,16990.0,17020.38339996338
philippines/employment/EB3_OW,2025-08-01,16990.0,17011.437381744385
philippines/employment/EB3_OW,2025-09-01,16990.0,17014.459491729736
philippines/employment/EB3_OW,2025-10-01,16997.0,17008.14140510559
philippines/employment/EB3_OW,2025-11-01,16997.0,17016.716413497925
philippines/employment/EB3_OW,2025-12-01,17014.0,16999.969932556152
philippines/employment/EB3_OW,2026-01-01,17045.0,17021.162486553192
philippines/employment/EB3_OW,2026-02-01,17045.0,17055.17621231079
philippines/employment/EB3_OW,2026-03-01,17106.0,17055.466856002808
philippines/employment/EB3_OW,2026-04-01,17106.0,17125.062271118164
philippines/employment/EB3_OW,2026-05-01,17106.0,17120.478837013245
philippines/employment/EB3_OW,2026-06-01,17106.0,17113.770671844482
philippines/employment/EB3_OW,2026-07-01,17136.0,17110.44276046753
philippines/employment/EB3_OW,2026-08-01,17136.0,17144.420404434204
philippines/employment/EB3_OW,2026-09-01,17136.0,17140.24574661255
philippines/family/F2A,2024-10-01,17127.0,17151.978525161743
philippines/family/F2A,2024-11-01,17167.0,17149.472240447998
philippines/family/F2A,2024-12-01,17167.0,17189.22173500061
philippines/family/F2A,2025-01-01,17167.0,17188.445867538452
philippines/family/F2A,2025-02-01,17167.0,17181.565502166748
philippines/family/F2A,2025-03-01,17167.0,17180.906599998474
philippines/family/F2A,2025-04-01,17167.0,17182.71227645874
philippines/family/F2A,2025-05-01,17167.0,17180.70738887787
philippines/family/F2A,2025-06-01,17167.0,17177.224575042725
philippines/family/F2A,2025-07-01,17410.0,17181.803364753723
philippines/family/F2A,2025-08-01,17410.0,17465.13494491577
philippines/family/F2A,2025-09-01,17410.0,17448.39224243164
philippines/family/F2A,2025-10-01,17928.0,17420.17015838623
philippines/family/F2A,2025-11-01,17928.0,17999.603401184082
philippines/family/F2A,2025-12-01,17928.0,17939.358646392822
philippines/family/F2A,2026-01-01,17928.0,18024.299926757812
philippines/family/F2A,2026-02-01,17928.0,17960.434902191162
philippines/family/F2A,2026-03-01,17928.0,17981.33380126953
philippines/family/F2A,2026-04-01,17928.0,17921.43599319458
philippines/family/F2A,2026-05-01,18110.0,17943.04071521759
philippines/family/F2A,2026-06-01,18263.0,18158.31276321411
philippines/family/F2A,2026-07-01,18263.0,18329.016342163086
philippines/family/F2A,2026-08-01,18830.0,18317.692085266113
philippines/family/F2A,2026-09-01,18861.0,18979.456268310547
philippines/family/F3,2024-10-01,10112.0,10119.96633529663
philippines/family/F3,2024-11-01,10112.0,10115.784074783325
philippines/family/F3,2024-12-01,10112.0,10115.032639503479
philippines/family/F3,2025-01-01,10173.0,10114.028391838074
philippines/family/F3,2025-02-01,10173.0,10185.678908348083
philippines/family/F3,2025-03-01,10248.0,10184.526898384094
philippines/family/F3,2025-04-01,10307.0,10275.007698059082
philippines/family/F3,2025-05-01,10491.0,10343.167602539062
philippines/family/F3,2025-06-01,10491.0,10531.404670715332
philippines/family/F3,2025-07-01,10561.0,10533.682750701904
philippines/family/F3,2025-08-01,10561.0,10586.203525543213
philippines/family/F3,2025-09-01,10713.0,10591.573013305664
philippines/family/F3,2025-10-01,10857.0,10740.792596817017
philippines/family/F3,2025-11-01,10857.0,10910.457260131836
philippines/family/F3,2025-12-01,10897.0,10927.018310546875
philippines/family/F3,2026-01-01,11017.0,10942.802295684814
philippines/family/F3,2026-02-01,11017.0,11071.836723327637
philippines/family/F3,2026-03-01,11017.0,11070.748233795166
philippines/family/F3,2026-04-01,11139.0,11045.818603515625
philippines/family/F3,2026-05-01,11283.0,11197.248054504395
philippines/family/F3,2026-06-01,11283.0,11333.959022521973
philippines/family/F3,2026-07-01,11375.0,11352.445709228516
philippines/family/F3,2026-08-01,11375.0,11439.77914428711
philippines/family/F3,2026-09-01,11375.0,11415.39974975586
